id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
TJK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500
THA,<500,1000,1900,3100,4500,5900,7500,9000,10000,12000,13000,14000,14000,15000,15000,14000,14000,13000,12000,11000,10000,9400,8300,7100,5900,4900,4100
MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1200,1600,2100,2700,3400,4200,5100,6000,7000,8000,9100,10000,11000,12000,13000,13000,14000,14000,15000,15000,15000,15000,15000,14000,14000,13000,12000
TTO,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<100,<100,<100,<100
TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,130000,150000,160000,180000,190000,200000,210000,220000,220000,220000,220000,220000,220000,220000,210000,210000,200000,200000,200000,190000,190000,190000,180000,170000,160000,150000,130000
UKR,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,1100,1300,1500,1700,1900,2200,2500,2800,2900,3000,3100,3300,3500,3600,3800,3900,4000
ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,29000,38000,48000,60000,72000,85000,98000,110000,120000,130000,150000,160000,160000,170000,170000,180000,180000,170000,170000,170000,160000,150000,140000,130000,120000,120000,110000
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<100,<100,<100,<100
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,<200,<200,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,1100,1200,1400,1500,1700,1700,1800,1900,2100,2200,2400,2500,2600,2600,2600,2500
VNM,<100,<100,<100,<100,<100,<200,<500,<500,<500,<1000,<1000,1300,1700,2100,2500,2900,3200,3500,3800,4200,4600,4900,5300,5600,5800,5800,5800
YEM,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
ZMB,18000,25000,32000,40000,49000,59000,68000,78000,87000,95000,100000,110000,120000,120000,120000,120000,120000,120000,120000,120000,110000,110000,110000,100000,100000,98000,94000
ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,410000,510000,630000,760000,900000,1100000,1200000,1400000,1600000,1800000,1900000,2100000,2200000,2300000,2400000,2500000,2600000,2600000,2600000,2600000,2600000,2600000,2500000,2400000,2300000,2200000,2100000
