id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
LBN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
LSO,2700,4700,7600,11000,14000,16000,18000,17000,16000,15000,13000,12000,11000,10000,9800,9700,10000,10000,10000,11000,11000,11000,11000,11000,11000,11000,10000
LBR,4300,3600,3700,3500,3300,3000,2900,3100,2800,2300,1900,1800,1500,1200,1000,<1000,<1000,<1000,<1000,<1000,1100,1200,1300,1500,1500,1500,1500
LTU,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
LUX,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MDG,<200,<500,<500,<1000,<1000,<1000,<1000,1000,1100,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1100,1200,1300,1400
MWI,46000,49000,50000,49000,48000,46000,45000,44000,42000,40000,37000,35000,33000,31000,30000,29000,28000,27000,26000,25000,24000,23000,22000,20000,20000,19000,18000
MYS,<100,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1000,1000,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,2800,3100,3400,3800,4200,4400,4800,5000,5100,5300,5200,5100,4800,4600,4200,3900,3600,3400,3000,2800,2600,2500,2500,2600,2600,2400,2300
MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,<100
MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,<200
MEX,1400,1500,1700,1700,1600,1600,2000,2000,2100,2100,2300,2400,2500,2600,2600,2600,2800,2900,2900,2700,2500,2500,2700,2500,2500,2500,2600
MNG,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MNE,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MAR,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500
MOZ,13000,18000,24000,32000,39000,47000,55000,62000,68000,73000,78000,81000,83000,84000,76000,77000,78000,75000,72000,69000,67000,64000,63000,57000,49000,45000,39000
MMR,<1000,1400,2400,2900,3800,4400,5000,6100,7000,8400,9300,9400,9100,8700,8400,7900,7400,7000,6400,5700,5100,4700,4300,4000,3700,3400,3200
NAM,2800,4300,6200,8200,10000,11000,12000,12000,12000,11000,9800,8600,7800,7000,6500,6200,5800,5600,5400,5600,5800,5600,5500,5500,5300,5300,5200
NPL,<100,<100,<200,<500,<1000,<1000,1100,1200,1300,1400,1500,1600,1600,1600,1400,1200,1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500
NLD,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<100,<100
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
NER,1400,1800,2200,2500,2900,3100,3300,3300,3300,3100,2900,2600,2300,1900,1600,1300,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
NGA,67000,76000,87000,100000,120000,130000,140000,150000,150000,140000,140000,130000,120000,110000,100000,100000,97000,94000,93000,92000,94000,94000,94000,93000,91000,91000,91000
NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<500,2600,2500,3100,3600,3900,3700,3800,4100,4300,4600,4900,5200
PAN,,,,,,,,,,,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
PNG,<200,<500,<500,<1000,<1000,1100,1400,1700,2000,2200,2300,2400,2300,2100,1900,1700,1500,1500,1300,1300,1200,1200,1300,1300,1300,1300,1300
PRY,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
PER,,,,,,,,,,,,,,,,,,,,,,,,,,,<1000
PHL,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,<100,<100,<100,<100,<100,<100,<100,<500,<500,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
ROU,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,10000,11000,12000,12000,12000,12000,13000,13000,12000,11000,10000,8700,7500,6600,6000,5500,3700,3600,3600,4000,4500,4600,4700,4100,4000,4100,3900
SAU,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
SEN,<1000,<1000,1100,1300,1600,1900,2200,2400,2600,2700,2800,2700,2600,2400,2200,1900,1500,1300,1000,<1000,<1000,<1000,<500,<500,<500,<500,<500
