id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
TGO,<1000,<1000,1200,1500,2000,2500,3100,3700,4500,5200,6000,6700,7500,8000,8400,8500,8300,8400,8600,8400,7600,6700,6300,5900,5900,5600,5100
TTO,<100,<100,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
TUN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,64000,73000,82000,89000,95000,99000,100000,100000,100000,100000,100000,100000,99000,96000,92000,84000,76000,77000,76000,69000,63000,57000,52000,43000,36000,31000,28000
UKR,<500,<500,<500,<1000,<1000,1200,1600,2200,2900,3900,5000,6200,7500,8800,10000,11000,11000,12000,12000,12000,12000,11000,11000,8500,7000,6700,8500
ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,19000,25000,33000,41000,50000,59000,68000,77000,86000,93000,100000,110000,110000,110000,120000,120000,110000,100000,82000,78000,71000,63000,64000,50000,41000,36000,33000
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,<100,<200,<200,<500,<500,<1000,<1000,<1000,1300,1600,1900,2000,2000,2000,2100,2200,2200,1800,1900,2000,2000,1900,2100,2400,2900,3300,2500
VNM,<100,<100,<100,<100,<200,<500,<1000,<1000,1500,2300,3300,4500,5800,7300,8800,10000,11000,11000,9500,8500,8600,9000,9100,9200,8900,8600,8000
YEM,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
ZMB,10000,14000,18000,23000,28000,34000,40000,46000,52000,57000,61000,65000,68000,70000,68000,64000,60000,55000,43000,35000,29000,27000,25000,24000,22000,22000,21000
ZWE,23000,29000,37000,45000,53000,62000,71000,80000,87000,94000,99000,100000,100000,110000,110000,100000,96000,89000,80000,71000,59000,47000,41000,37000,33000,31000,30000
Total,310000,390000,490000,590000,710000,840000,960000,1100000,1200000,1400000,1500000,1600000,1800000,1900000,1900000,1900000,1900000,1800000,1700000,1600000,1500000,1400000,1300000,1200000,1100000,1100000,1000000
